id,http_code,elapsed_time
252,200,.043818843
251,200,.044512204
250,200,.044684451
255,200,.040765296
253,200,.046930854
257,200,.042171001
260,200,.041359202
261,200,.041201870
269,200,.037489277
258,200,.042959665
264,200,.040714607
266,200,.040256994
271,200,.037434349
267,200,.039217388
256,200,.045615874
265,200,.041191931
262,200,.043328704
270,200,.040085296
259,200,.044398871
280,200,.036187055
263,200,.045357743
281,200,.036116669
268,200,.043027702
276,200,.039012164
287,200,.035200241
277,200,.038373350
284,200,.036563351
279,200,.038242081
272,200,.041552871
273,200,.041724638
274,200,.041577321
278,200,.040710505
286,200,.038076545
275,200,.042034776
289,200,.037990980
282,200,.041472897
285,200,.040200047
290,200,.033921976
288,200,.041379635
283,200,.042737266
291,200,.031272275
292,200,.027365022
293,200,.045460229
294,200,.045628972
296,200,.044136386
295,200,.046008747
298,200,.042633124
297,200,.044089120
303,200,.043661438
299,200,.046154216
307,200,.038955541
302,200,.046685383
306,200,.044105387
300,200,.052411306
308,200,.044896350
305,200,.047704981
301,200,.056263910
304,200,.056726997
309,200,.051637651
310,200,.051897232
313,200,.057494071
316,200,.058002241
315,200,.062302455
311,200,.064951292
312,200,.066225525
317,200,.064765604
341,200,.051098983
314,200,.065512408
332,200,.056462081
331,200,.057165718
326,200,.059646340
329,200,.058215668
328,200,.059313295
327,200,.057963371
324,200,.061536719
319,200,.064958341
320,200,.064794208
321,200,.064824366
337,200,.057046681
323,200,.064274529
335,200,.060318354
338,200,.055690775
334,200,.061228658
333,200,.061274114
336,200,.060887108
325,200,.065226760
318,200,.070479737
342,200,.058252636
340,200,.060293613
349,200,.039409577
322,200,.070200466
344,200,.047881659
356,200,.032041060
346,200,.048434691
345,200,.049313168
347,200,.044543817
330,200,.069029117
348,200,.045051672
355,200,.034537732
343,200,.050731430
352,200,.039224648
351,200,.041140712
354,200,.036870889
357,200,.031945698
353,200,.039146413
350,200,.043804503
339,200,.068640602
360,200,.031703722
359,200,.032311347
358,200,.032747936
361,200,.040513781
362,200,.041164979
368,200,.039061826
363,200,.044758401
365,200,.045089320
371,200,.040883566
364,200,.048330972
366,200,.045546545
369,200,.046567916
367,200,.048569377
374,200,.046868420
378,200,.045728626
370,200,.049452897
373,200,.048315120
384,200,.042890412
376,200,.048870549
382,200,.044364848
377,200,.048801891
372,200,.050656090
388,200,.042161325
385,200,.043894805
380,200,.047268238
375,200,.050890348
383,200,.045575631
390,200,.041380137
381,200,.046829141
389,200,.042492298
397,200,.039206019
393,200,.040615453
386,200,.044161635
395,200,.038587671
379,200,.048885647
394,200,.040264782
392,200,.041079338
407,200,.037548157
406,200,.037997763
403,200,.039625814
387,200,.045571110
400,200,.041192638
399,200,.041383554
408,200,.039186869
404,200,.040964651
396,200,.042899740
401,200,.042192670
410,200,.039774702
409,200,.039974912
405,200,.042320570
391,200,.047795823
402,200,.043543156
411,200,.026831589
398,200,.045702416
412,200,.026678587
414,200,.021197519
413,200,.024181785
415,200,.034506516
416,200,.035961906
417,200,.039933484
418,200,.040375920
419,200,.039803707
420,200,.039303840
421,200,.037911862
422,200,.041037738
423,200,.039930669
424,200,.041703698
425,200,.040568369
429,200,.038428078
428,200,.039090161
431,200,.038847667
427,200,.038932117
426,200,.039097662
434,200,.037191256
430,200,.038072467
435,200,.036624104
447,200,.033632443
446,200,.033269602
432,200,.038581554
439,200,.034954135
448,200,.034208636
438,200,.036621615
457,200,.030739816
437,200,.037222104
442,200,.035225193
449,200,.033460580
440,200,.036515882
433,200,.040230344
450,200,.034190599
452,200,.034040668
455,200,.032995468
441,200,.037779049
453,200,.034051036
436,200,.040104534
461,200,.031476119
456,200,.033815613
445,200,.036620012
451,200,.034162440
462,200,.032423402
458,200,.034231300
463,200,.032275751
464,200,.032155004
460,200,.033009433
459,200,.033868562
465,200,.019548149
454,200,.035575137
443,200,.039889726
444,200,.040245709
466,200,.020022388
467,200,.032451652
468,200,.031555792
469,200,.031133571
470,200,.031331128
471,200,.030427615
475,200,.026300683
472,200,.030488343
474,200,.029237563
476,200,.029256974
473,200,.031776351
477,200,.030395190
478,200,.031373874
480,200,.030639691
481,200,.030854031
479,200,.031906363
485,200,.032020051
483,200,.032327150
482,200,.033042220
488,200,.032503823
486,200,.033069367
489,200,.031963324
492,200,.031159978
490,200,.032136738
484,200,.033299896
499,200,.030261048
495,200,.031525035
494,200,.031879417
493,200,.032382668
496,200,.031974401
506,200,.027993186
504,200,.029305543
487,200,.034881198
498,200,.031061181
497,200,.032391996
507,200,.029103631
502,200,.030520183
508,200,.028896893
501,200,.031738187
509,200,.028665469
503,200,.031539881
513,200,.028647934
500,200,.031878108
505,200,.030612215
514,200,.028877533
511,200,.030392944
510,200,.030693559
516,200,.029665169
518,200,.017179597
491,200,.036114359
512,200,.031438029
517,200,.017404420
515,200,.030187224
519,200,.018751204
520,200,.018657911
521,200,.019445867
522,200,.025496843
523,200,.033297573
524,200,.034278475
525,200,.035517711
526,200,.036952523
527,200,.036690203
532,200,.033353815
535,200,.031936691
531,200,.036180155
528,200,.037346057
529,200,.036790770
530,200,.036992976
534,200,.033281095
538,200,.033282259
543,200,.031428603
542,200,.031405540
533,200,.035360780
536,200,.033636193
540,200,.031626481
537,200,.033648271
546,200,.030589146
539,200,.032484330
541,200,.033301690
547,200,.031769560
551,200,.030551750
553,200,.030199779
548,200,.031809926
544,200,.033264203
555,200,.030501712
550,200,.030459093
554,200,.031291431
556,200,.030733247
570,200,.026952382
549,200,.033386645
558,200,.030478012
561,200,.029430131
559,200,.030777017
552,200,.032396590
562,200,.029392586
560,200,.031670360
557,200,.032305317
564,200,.030591420
565,200,.029810287
571,200,.029194364
545,200,.038200865
572,200,.026661394
563,200,.034330687
569,200,.032022072
566,200,.033235547
567,200,.033780372
568,200,.034456956
573,200,.020942843
574,200,.030362417
577,200,.032767253
580,200,.031718130
576,200,.035898579
578,200,.032435200
575,200,.038035575
579,200,.030858367
581,200,.030881761
582,200,.030829271
590,200,.031273961
583,200,.034116176
589,200,.031931197
586,200,.035211120
587,200,.035019775
588,200,.035536758
584,200,.038279495
585,200,.039348074
594,200,.036030235
597,200,.034468166
595,200,.035260565
596,200,.035582869
602,200,.033606864
593,200,.034719451
601,200,.034444472
600,200,.034126750
592,200,.036882767
591,200,.037566606
603,200,.033900172
598,200,.035822722
620,200,.029042674
613,200,.032167966
616,200,.030590040
618,200,.029553181
621,200,.029158300
604,200,.034173683
615,200,.030622072
608,200,.034494020
622,200,.028906046
614,200,.033097185
612,200,.033177735
611,200,.033554357
623,200,.029309826
599,200,.038608866
607,200,.036004409
606,200,.037024087
609,200,.035496615
605,200,.036918094
610,200,.036174439
617,200,.033217851
619,200,.032383025
624,200,.022795268
625,200,.018292107
626,200,.018565845
627,200,.025202544
628,200,.025257538
632,200,.025380117
631,200,.026014188
629,200,.030575347
630,200,.034571338
634,200,.034927566
636,200,.035904972
633,200,.037398195
635,200,.038301447
637,200,.037002986
639,200,.036315795
638,200,.040046870
645,200,.033811135
643,200,.035416604
642,200,.037176265
648,200,.035199699
641,200,.037578158
649,200,.035150206
640,200,.038364125
647,200,.037203751
646,200,.037492311
654,200,.035563220
656,200,.034995992
653,200,.036070663
644,200,.037661467
651,200,.036199148
655,200,.035276106
660,200,.034567583
661,200,.033909737
657,200,.034920843
662,200,.034620407
650,200,.037821612
658,200,.036155784
666,200,.033015284
675,200,.029940870
665,200,.033680982
652,200,.038008520
663,200,.035004162
672,200,.033181707
671,200,.033732976
676,200,.031248476
667,200,.035073109
679,200,.026153213
669,200,.033463181
670,200,.034599543
673,200,.032712090
680,200,.025432897
678,200,.026740820
677,200,.028507594
668,200,.036324694
674,200,.033294815
664,200,.038167980
659,200,.040273691
681,200,.023174485
682,200,.019190869
683,200,.037361183
684,200,.036965238
685,200,.038429819
686,200,.040750753
688,200,.052215468
690,200,.049211017
691,200,.049236083
687,200,.053554951
689,200,.049639596
693,200,.047825928
692,200,.053049877
698,200,.049483660
696,200,.050944676
695,200,.053132651
701,200,.050318325
697,200,.054758287
706,200,.051251417
709,200,.046765746
699,200,.054062924
700,200,.056133930
694,200,.058222552
718,200,.045641559
703,200,.054106966
724,200,.041489270
707,200,.053017377
710,200,.051947247
712,200,.052506089
727,200,.045546948
729,200,.043130136
723,200,.045675424
719,200,.049729737
731,200,.042842236
713,200,.051534091
711,200,.054066631
728,200,.046642965
704,200,.060167701
722,200,.049541611
726,200,.047273004
702,200,.060681258
732,200,.044341137
717,200,.052620960
705,200,.062041436
715,200,.054460853
720,200,.049141390
721,200,.050492662
714,200,.056152343
716,200,.054981240
708,200,.058552618
730,200,.045744993
725,200,.050641667
733,200,.040167772
736,200,.032676066
735,200,.038369675
734,200,.040070515
737,200,.024813330
738,200,.027609745
739,200,.027570192
741,200,.027942981
742,200,.028527290
740,200,.028727672
743,200,.032404259
744,200,.033434253
746,200,.032130298
745,200,.032802351
747,200,.034893237
751,200,.037904255
748,200,.039650933
749,200,.040427076
750,200,.041855024
755,200,.039683644
754,200,.039815004
753,200,.040346390
752,200,.042215767
756,200,.041228749
758,200,.039334833
757,200,.041950512
766,200,.038863431
764,200,.039905614
759,200,.041790114
767,200,.038793608
765,200,.039548496
760,200,.042010076
769,200,.038630804
763,200,.041384596
761,200,.042201359
774,200,.037927864
775,200,.038420564
772,200,.039092358
780,200,.036479070
778,200,.037306217
781,200,.035791591
762,200,.041352466
773,200,.038962707
791,200,.029538590
770,200,.040633972
777,200,.038111119
782,200,.036882227
783,200,.036779494
790,200,.030891742
797,200,.017777923
793,200,.022906025
768,200,.042585000
779,200,.040052821
785,200,.037726401
784,200,.037589464
787,200,.036214033
786,200,.038212769
796,200,.023602199
771,200,.043753070
795,200,.024660511
776,200,.042124538
788,200,.036154507
794,200,.025629453
792,200,.034274562
789,200,.035856210
799,200,.022773580
798,200,.024728025
800,200,.033498596
803,200,.033365459
805,200,.033517471
804,200,.035011645
801,200,.035307788
802,200,.036684542
806,200,.034456249
807,200,.035058052
808,200,.036262159
810,200,.031839741
812,200,.033679543
813,200,.035386818
816,200,.034447005
809,200,.036766006
814,200,.033918064
815,200,.034909798
818,200,.035328092
824,200,.036237284
819,200,.038730814
817,200,.038640630
822,200,.037269291
811,200,.038468953
821,200,.037949142
825,200,.037945886
831,200,.035286117
829,200,.036193622
820,200,.039533124
826,200,.037855239
834,200,.034978849
823,200,.038282304
832,200,.035588239
827,200,.037756483
828,200,.038040146
833,200,.036443841
830,200,.037875460
837,200,.036136090
840,200,.035488177
843,200,.034886890
838,200,.035857502
839,200,.036487126
846,200,.033037190
836,200,.036874296
842,200,.034445165
845,200,.034992351
849,200,.030923986
844,200,.035714198
848,200,.033548406
847,200,.036488659
852,200,.019664139
850,200,.022031207
841,200,.038929905
851,200,.021428784
835,200,.041853944
853,200,.021112027
855,200,.019881932
856,200,.020818676
854,200,.021861021
857,200,.022377304
858,200,.021364020
859,200,.025090595
860,200,.035118137
863,200,.037093656
862,200,.038778959
864,200,.040295246
865,200,.040079239
861,200,.040620553
870,200,.035774614
868,200,.036938008
867,200,.037163055
869,200,.037110916
866,200,.041560744
873,200,.036954870
875,200,.036069308
872,200,.036650236
874,200,.036498580
876,200,.035874663
871,200,.037305645
877,200,.035542166
881,200,.033942605
878,200,.035316608
885,200,.033575091
880,200,.035628965
882,200,.035706568
891,200,.031925957
879,200,.035631834
883,200,.035766721
884,200,.035071698
887,200,.034265076
889,200,.033297263
886,200,.034634407
888,200,.034161587
890,200,.032861969
894,200,.032453651
898,200,.031548547
904,200,.029657485
892,200,.033571336
899,200,.031295803
893,200,.034479532
895,200,.033007263
902,200,.031391193
907,200,.029538117
901,200,.031504043
909,200,.026358262
896,200,.034094872
897,200,.033496881
900,200,.032928811
903,200,.032183007
905,200,.031325530
908,200,.030975439
906,200,.031948066
910,200,.016999567
912,200,.027691286
911,200,.030287618
913,200,.027618425
918,200,.025738493
915,200,.027337983
919,200,.031268683
916,200,.032333969
914,200,.034721344
924,200,.031089913
923,200,.030947111
917,200,.033726244
926,200,.030722786
935,200,.029147186
930,200,.030370964
922,200,.033502244
929,200,.030554541
921,200,.033432652
920,200,.036510779
927,200,.032660862
925,200,.034159021
931,200,.030992718
934,200,.030598528
932,200,.031740931
933,200,.031379463
936,200,.030270133
944,200,.028592887
938,200,.030408206
939,200,.030057432
928,200,.033576900
937,200,.031338748
940,200,.030308525
954,200,.027036202
947,200,.031556889
948,200,.030561991
945,200,.032054533
951,200,.030270306
946,200,.030811726
950,200,.031012018
943,200,.032937884
942,200,.033797893
941,200,.034180643
952,200,.032207258
961,200,.018738650
957,200,.030319155
953,200,.031538170
949,200,.033768614
955,200,.031407488
959,200,.031273021
963,200,.018610277
962,200,.019929379
960,200,.031794922
958,200,.032218209
956,200,.033416893
964,200,.020426499
965,200,.020593675
967,200,.030928276
966,200,.031098775
968,200,.029846735
969,200,.030827999
970,200,.033258657
971,200,.034123344
972,200,.034703123
973,200,.034766854
974,200,.034782331
978,200,.033531722
977,200,.036516226
976,200,.037562343
981,200,.035684754
983,200,.034701354
982,200,.035693588
975,200,.037638824
980,200,.036124965
979,200,.036854922
987,200,.034033985
984,200,.034030969
988,200,.032939156
994,200,.032360434
992,200,.033489520
989,200,.034991358
985,200,.036630898
986,200,.036954581
991,200,.034397687
990,200,.034868381
1007,200,.030552870
996,200,.034299937
993,200,.034813007
1003,200,.032089054
1002,200,.031883034
997,200,.033849879
1000,200,.033675202
995,200,.035074226
1004,200,.033340789
1009,200,.032103290
1001,200,.034361214
1005,200,.033844985
1011,200,.032882101
1012,200,.032255391
999,200,.036777365
1013,200,.031782578
1008,200,.034379046
1014,200,.032622962
1015,200,.032724331
998,200,.037790957
1010,200,.034092010
1006,200,.037282723
1017,200,.022267679
1018,200,.022224611
1016,200,.022430850
1019,200,.022133746
1021,200,.033277329
1020,200,.034283179
1022,200,.034812873
1023,200,.035168521
1024,200,.035996812
1025,200,.037013735
1026,200,.036500397
1029,200,.037707640
1028,200,.038498792
1031,200,.038040746
1027,200,.041346573
1035,200,.037525915
1033,200,.038539152
1030,200,.040699403
1039,200,.037606044
1036,200,.037009894
1042,200,.035938812
1034,200,.038992884
1037,200,.039092373
1040,200,.037853332
1032,200,.041977124
1038,200,.037836413
1043,200,.034249302
1041,200,.035489783
1044,200,.035980876
1046,200,.033433099
1052,200,.032785569
1048,200,.033741029
1050,200,.033852358
1049,200,.033811875
1047,200,.034886241
1056,200,.031714609
1051,200,.033123516
1060,200,.030764180
1045,200,.035947197
1057,200,.032252118
1053,200,.031160123
1063,200,.030148354
1058,200,.032109319
1062,200,.030242622
1054,200,.033538692
1066,200,.030323788
1061,200,.030518348
1067,200,.030298623
1059,200,.034203991
1055,200,.034796972
1064,200,.032457178
1065,200,.032124696
1069,200,.031141063
1068,200,.032033842
1071,200,.021385917
1072,200,.018219702
1070,200,.021946835
1073,200,.019465003
1074,200,.020351764
1075,200,.025501996
1076,200,.028586311
1079,200,.028712762
1078,200,.031093765
1077,200,.031191683
1082,200,.028854962
1087,200,.028216715
1081,200,.030923318
1083,200,.030230649
1080,200,.032423713
1091,200,.032182396
1086,200,.032867719
1084,200,.035445983
1085,200,.034647588
1090,200,.032857041
1092,200,.035054448
1093,200,.035508976
1089,200,.036285593
1094,200,.035118016
1095,200,.034534583
1088,200,.037668768
1100,200,.034416299
1097,200,.034513669
1106,200,.033162679
1103,200,.033167391
1096,200,.035073590
1099,200,.034607667
1110,200,.032104176
1102,200,.033747137
1108,200,.032446634
1101,200,.035031615
1104,200,.033270652
1098,200,.035470703
1105,200,.033494683
1107,200,.034858547
1112,200,.034571023
1113,200,.034518138
1119,200,.032334560
1111,200,.035523000
1114,200,.034434997
1109,200,.036438026
1116,200,.033729222
1117,200,.033715541
1122,200,.032174024
1118,200,.033726782
1124,200,.032019792
1115,200,.035772041
1121,200,.033526002
1120,200,.033255583
1123,200,.032223890
1125,200,.029119577
1126,200,.023940289
1128,200,.021937922
1129,200,.023703031
1127,200,.027010868
1130,200,.028139725
1132,200,.031081618
1131,200,.032914973
1133,200,.033756841
1134,200,.037618902
1135,200,.036669746
1137,200,.036495669
1139,200,.036677148
1138,200,.039247844
1136,200,.039562334
1140,200,.038303132
1142,200,.037858495
1143,200,.037592907
1146,200,.036443859
1144,200,.038108665
1141,200,.039266203
1149,200,.035938514
1145,200,.036994188
1148,200,.036735089
1156,200,.033715219
1150,200,.037218359
1152,200,.036772890
1151,200,.037212466
1153,200,.036010712
1158,200,.035508351
1157,200,.035515207
1164,200,.033924964
1159,200,.035663954
1167,200,.033043921
1161,200,.035571671
1160,200,.036359170
1162,200,.035236317
1168,200,.033772144
1155,200,.038400825
1163,200,.035818843
1169,200,.034045226
1147,200,.041329738
1171,200,.033606395
1181,200,.022568094
1173,200,.032846810
1166,200,.036436718
1154,200,.040071966
1174,200,.034590278
1178,200,.032968227
1176,200,.034175139
1170,200,.035776236
1177,200,.033643047
1182,200,.021640975
1183,200,.021674097
1180,200,.028768637
1172,200,.036036433
1175,200,.035123351
1184,200,.018496829
1179,200,.034508949
1165,200,.041750653
1187,200,.046654118
1186,200,.047050955
1185,200,.048469376
1199,200,.041433015
1188,200,.047745010
1198,200,.041644101
1189,200,.049461126
1192,200,.048944406
1190,200,.049308786
1193,200,.048865370
1195,200,.050002142
1194,200,.051910335
1196,200,.053337861
1197,200,.056617858
1200,200,.054738107
1191,200,.056724273
1201,200,.056234071
1212,200,.052268710
1207,200,.055765200
1217,200,.054050394
1211,200,.055848178
1206,200,.058223602
1203,200,.059237894
1213,200,.055431079
1208,200,.057872947
1210,200,.057498923
1216,200,.056376317
1204,200,.061435060
1205,200,.060034760
1202,200,.062196045
1214,200,.055859977
1223,200,.053181966
1221,200,.053762451
1218,200,.055541211
1209,200,.058062932
1222,200,.054597660
1224,200,.054406155
1215,200,.057844958
1219,200,.057436332
1227,200,.055312286
1233,200,.053575924
1231,200,.054526405
1226,200,.055729702
1230,200,.054282342
1220,200,.057592749
1225,200,.056870492
1232,200,.055479500
1235,200,.026695191
1239,200,.029721329
1234,200,.061189008
1228,200,.062718491
1229,200,.062659079
1236,200,.034676851
1246,200,.022990583
1242,200,.026929932
1244,200,.026501372
1245,200,.026303881
1240,200,.030890761
1238,200,.034196325
1243,200,.030304708
1241,200,.032829817
1237,200,.039827828
1247,200,.033838549
1250,200,.034943634
1249,200,.037076443
1248,200,.040434018
1251,200,.041974834
1256,200,.037986145
1252,200,.043899046
1257,200,.040977140
1253,200,.044076393
1269,200,.038791949
1268,200,.043732216
1266,200,.044231681
1255,200,.049782718
1274,200,.044031061
1276,200,.043520018
1262,200,.048967559
1254,200,.053068833
1261,200,.049465559
1264,200,.048413835
1267,200,.047693551
1265,200,.048951390
1273,200,.046620004
1259,200,.052110394
1270,200,.047736080
1277,200,.044811011
1278,200,.045187849
1279,200,.044418202
1260,200,.051150961
1271,200,.048260086
1263,200,.050648279
1275,200,.046528830
1284,200,.042154624
1289,200,.039384444
1280,200,.044366019
1283,200,.041877260
1258,200,.053693238
1282,200,.043363438
1288,200,.040691564
1281,200,.045598268
1285,200,.040947912
1272,200,.049647602
1290,200,.040879803
1295,200,.039067814
1291,200,.040405315
1296,200,.036080494
1294,200,.039473221
1292,200,.040308734
1286,200,.043010827
1287,200,.043647817
1297,200,.032088061
1299,200,.026419493
1293,200,.041673691
1298,200,.028274758
1300,200,.024182328
1303,200,.019401898
1302,200,.020713937
1301,200,.020856600
1305,200,.017907488
1304,200,.018561065
1306,200,.029428527
1309,200,.031451398
1312,200,.027226696
1310,200,.029339314
1313,200,.028458390
1308,200,.033876458
1307,200,.036087945
1317,200,.031046541
1316,200,.032845165
1314,200,.034147689
1311,200,.034238050
1315,200,.032911735
1319,200,.034760081
1325,200,.032237769
1322,200,.033763430
1318,200,.034937014
1323,200,.032634823
1320,200,.034360987
1321,200,.034774944
1329,200,.030756888
1328,200,.032251211
1327,200,.032334088
1335,200,.030547348
1326,200,.032822871
1332,200,.031441385
1333,200,.032037714
1346,200,.026104907
1331,200,.033044662
1334,200,.032033842
1342,200,.028928724
1348,200,.028410336
1330,200,.034193083
1354,200,.026370221
1337,200,.032125628
1340,200,.031658609
1344,200,.029338273
1347,200,.029186474
1345,200,.030208554
1353,200,.028184652
1352,200,.028570507
1343,200,.031975097
1355,200,.028096291
1341,200,.032289772
1336,200,.033777278
1351,200,.029241033
1324,200,.038315138
1356,200,.020882881
1349,200,.030054422
1339,200,.035194235
1338,200,.035435484
1350,200,.032081971
1357,200,.018749647
1358,200,.022093489
1360,200,.030512239
1359,200,.034912716
1361,200,.033231495
1362,200,.032334205
1363,200,.031042836
1364,200,.032490028
1366,200,.033829881
1367,200,.035262214
1370,200,.033414471
1368,200,.033334763
1371,200,.033149574
1369,200,.032634601
1365,200,.036889548
1375,200,.033048341
1379,200,.031413177
1372,200,.034078660
1377,200,.032244830
1374,200,.032692887
1378,200,.031962422
1373,200,.034205234
1381,200,.031783327
1383,200,.031152851
1376,200,.033146159
1382,200,.031034211
1384,200,.032524023
1380,200,.033726601
1386,200,.032494533
1390,200,.031442418
1388,200,.032341478
1387,200,.031873341
1385,200,.033340874
1396,200,.030431249
1397,200,.030420907
1392,200,.030523177
1405,200,.028446313
1395,200,.030812680
1402,200,.029043440
1400,200,.029743707
1398,200,.031021737
1389,200,.032548895
1391,200,.033780950
1401,200,.031312896
1394,200,.033560333
1393,200,.034168508
1407,200,.030253363
1399,200,.032930221
1403,200,.031697283
1404,200,.030634727
1406,200,.031457116
1408,200,.030192281
1409,200,.021103820
1410,200,.019498031
1411,200,.022593015
1412,200,.023608086
1413,200,.023648671
1414,200,.034927163
1415,200,.036498023
1419,200,.033351443
1416,200,.035874712
1417,200,.036245692
1421,200,.034890602
1420,200,.035731196
1424,200,.036180927
1418,200,.040328266
1425,200,.038854699
1434,200,.033918630
1432,200,.034678905
1422,200,.040500781
1433,200,.034784698
1428,200,.037896831
1429,200,.038578051
1436,200,.034245538
1431,200,.035429616
1435,200,.034510705
1437,200,.034633169
1430,200,.036389442
1423,200,.040948659
1427,200,.038951315
1441,200,.033196043
1445,200,.032824719
1459,200,.028721086
1444,200,.033653017
1449,200,.032584212
1442,200,.035183645
1440,200,.035156962
1439,200,.036180776
1457,200,.030229873
1443,200,.035828324
1447,200,.033113063
1438,200,.036919346
1455,200,.032580871
1458,200,.031053835
1454,200,.032772376
1453,200,.033892200
1452,200,.034243767
1462,200,.028891483
1463,200,.028489086
1460,200,.030704155
1450,200,.034738104
1451,200,.035312044
1446,200,.036060146
1448,200,.036112315
1426,200,.045002392
1461,200,.032320554
1456,200,.034315831
1464,200,.018615505
1466,200,.031691680
1465,200,.032424588
1468,200,.033688708
1467,200,.037896106
1470,200,.038905737
1471,200,.037447270
1472,200,.035472842
1469,200,.040628755
1473,200,.036754068
1474,200,.038306790
1475,200,.037473074
1479,200,.038652860
1476,200,.040283728
1478,200,.038208595
1480,200,.038551709
1482,200,.037516100
1477,200,.040352091
1487,200,.036340223
1484,200,.038100456
1483,200,.039224804
1488,200,.036360316
1481,200,.039445203
1486,200,.036887111
1489,200,.036171712
1485,200,.037473876
1490,200,.037222760
1497,200,.034466863
1493,200,.036008733
1494,200,.036244441
1495,200,.035760027
1491,200,.037185397
1503,200,.034807362
1492,200,.038275043
